grant_id,full_name,faculty_id,faculty_name,match_score,proposed_is_copi
1030491,Philip Larese-Casanova,541064,"LARESE-CASANOVA, PHILIP",100.0,False
1030578,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,True
1031574,Tarik Gouhier,1986665,"GOUHIER, TARIK",100.0,False
1031574,Steven Vollmer,622355,"VOLLMER, STEVEN V",100.0,True
1031584,Gregory Fiete,1312127,"FIETE, GREGORY A",100.0,False
1031768,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,False
1031768,Taskin Padir,1672846,"PADIR, TASKIN",100.0,True
1031768,Gunar Schirner,555187,"SCHIRNER, GUNAR",100.0,True
1031902,Christopher Amato,1234224,"AMATO, CHRISTOPHER JD",100.0,False
1032122,David Kaeli,148296,"KAELI, DAVID R",100.0,False
1032578,Purnima Makris,140891,"MAKRIS, PURNIMA RATILAL",100.0,False
1032578,Gunar Schirner,555187,"SCHIRNER, GUNAR",100.0,True
1033096,Mary Jo Ondrechen,141740,"ONDRECHEN, MARY JO",100.0,False
1033096,Penny J Beuning,926928,"BEUNING, PENNY J",100.0,True
1033184,Hai-Ping Cheng,2878915,"CHENG, HAI-PING",100.0,False
1033936,Dagmar Sternad,62737,"STERNAD, DAGMAR",100.0,False
1034210,Allison M Dennis,2666885,"DENNIS, ALLISON",100.0,True
1034291,Babak Heydari,1405325,"HEYDARI, BABAK",100.0,False
1034485,Josep Jornet,1080747,"JORNET, JOSEP",100.0,False
1035009,Meni Wanunu,1138114,"WANUNU, MENI",100.0,True
1035407,Aileen Huang-Saad,2165761,"HUANG-SAAD, AILEEN YIH-PIN",100.0,False
1036489,Rifat Sipahi,933421,"SIPAHI, RIFAT",100.0,False
1036662,Sandra Shefelbine,1969175,"SHEFELBINE, SANDRA JOAN",100.0,False
1036662,Alain S Karma,141414,"KARMA, ALAIN",100.0,True
1036662,Randall M Erb,1963972,"ERB, RANDALL MORGAN",91.66666666666667,True
1036869,Ibrahim Zeid,148841,"ZEID, IBRAHIM",100.0,False
1037087,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
1038132,John Coley,141896,"COLEY, JOHN",100.0,False
1038959,Gordana Todorov,144852,"TODOROV, GORDANA G",100.0,False
1039027,Ning Wang,2689448,"WANG, NING",100.0,True
1040113,Nian Sun,140848,"SUN, NIAN",100.0,False
1040742,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1040830,Abraham Joy,2481830,"JOY, ABRAHAM",100.0,False
1041494,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1041587,Abhi Shelat,1214954,"SHELAT, ABHI",100.0,True
1041729,Robin Walters,1671191,"WALTERS, ROBIN SCOTT FROMSON",100.0,False
1042605,Casper Harteveld,1982335,"HARTEVELD, CASPER",100.0,True
1043071,Armen Stepanyants,140432,"STEPANYANTS, ARMEN B",100.0,False
1043196,Mehrdad Sasani,141904,"SASANI, MEHRDAD",100.0,False
1043196,Matthew J Eckelman,1132066,"ECKELMAN, MATTHEW JENSEN",94.11764705882354,True
1043196,David J Fannon,1906883,"FANNON, DAVID JOSEPH",92.3076923076923,True
1044050,Matthias Felleisen,141121,"FELLEISEN, MATTHIAS",100.0,False
1044299,Aaron Seitz,2666278,"SEITZ, AARON",100.0,True
1044550,Phil Brown,1988111,"BROWN, PHIL",100.0,False
1045155,Abraham Joy,2481830,"JOY, ABRAHAM",100.0,False
1046129,Iris Berent,61928,"BERENT, IRIS",100.0,False
1047425,Charles DiMarzio,141028,"DIMARZIO, CHARLES",100.0,False
1048411,Carolyn Lee-Parsons,141718,"LEE-PARSONS, CAROLYN W T",100.0,False
1048411,Erin J Cram,933472,"CRAM, ERIN J",100.0,True
1087997,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1088421,Aileen Huang-Saad,2165761,"HUANG-SAAD, AILEEN YIH-PIN",100.0,False
1088558,Srinivas Sridhar,141846,"SRIDHAR, SRINIVAS",100.0,False
1088598,Ahmed Busnaina,141501,"BUSNAINA, AHMED",100.0,False
1088598,Vladimir P Torchilin,141513,"TORCHILIN, VLADIMIR P",100.0,True
1088994,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
1088995,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
1027083,Jennifer Dy,141178,"DY, JENNIFER G",100.0,False
1027083,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
1118397,Jonathan M Esole,1236405,"ESOLE, JONATHAN MBOYO",93.33333333333333,True
1118891,Yanzhi Wang,1403996,"WANG, YANZHI",100.0,True
1119154,Meni Wanunu,1138114,"WANUNU, MENI",100.0,False
1119795,Seth Cooper,1790475,"COOPER, SETH EVERETT",100.0,False
1120281,Scott Valcourt,1516489,"VALCOURT, SCOTT ANTHONY",100.0,False
1121089,Jacqueline Griffin,1967635,"GRIFFIN, JACQUELINE ANN",100.0,False
1121089,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
1121089,Stacy Marsella,1759074,"MARSELLA, STACY C",100.0,True
1121089,Casper Harteveld,1982335,"HARTEVELD, CASPER",100.0,True
1121089,Ozlem Ergun,1793351,"ERGUN, OZLEM",100.0,True
1121286,Randall Hughes,1969119,"HUGHES, RANDALL RANDALL",100.0,False
1121331,Jessica A Hoffman,141694,"HOFFMAN, JESSICA A",100.0,True
1121425,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,False
1121563,Ming Su,1799518,"SU, MING",100.0,False
1121980,Liza Weinstein,555333,"WEINSTEIN, LIZA",100.0,False
1122121,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,False
1122216,Jerome Hajjar,579392,"HAJJAR, JEROME F",100.0,False
1122265,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
1122287,Rouzbeh Amini,118983,"AMINI, ROUZBEH",100.0,True
1122727,Xuan Zhang,2453635,"ZHANG, XUAN 'SILVIA'",100.0,True
1122951,James R Monaghan,1982126,"MONAGHAN, JAMES",100.0,True
1122972,Lauren MacLean,2085583,"MACLEAN, LAUREN MATHEWS MORRIS",100.0,False
1123245,Christopher Beasley,541561,"BEASLEY, CHRISTOPHER E",100.0,False
1123950,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
1123950,Bahram Shafai,141449,"SHAFAI, BAHRAM",100.0,True
1124095,James Halverson,1671743,"HALVERSON, JAMES",100.0,False
1124171,Yun Fu,1986271,"FU, YUN RAYMOND",100.0,False
1124378,Akram N Alshawabkeh,141504,"ALSHAWABKEH, AKRAM N",100.0,True
1124530,Hongwei Sun,1018793,"SUN, HONGWEI",100.0,False
1125039,Laura Lewis,449227,"LEWIS, LAURA H",100.0,False
1125077,Liza Weinstein,555333,"WEINSTEIN, LIZA",100.0,False
1125208,Rebecca Willits,1519332,"WILLITS, REBECCA KUNTZ",100.0,False
1125275,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
1125292,Bradley Lehman,148269,"LEHMAN, BRADLEY M",100.0,False
1125292,Mahshid Amirabadi,1675420,"AMIRABADI, MAHSHID",100.0,True
1125717,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
1125784,Mingzhong Wu,2810099,"WU, MINGZHONG",100.0,True
1126121,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
1126713,Hongwei Sun,1018793,"SUN, HONGWEI",100.0,False
1126884,Abhi Shelat,1214954,"SHELAT, ABHI",100.0,False
1126988,Penny Beuning,926928,"BEUNING, PENNY J",100.0,False
1127332,Wolfgang Gatterbauer,1872002,"GATTERBAUER, WOLFGANG",100.0,True
1127443,Ryan Koppes,1670310,"KOPPES, RYAN",100.0,False
1127495,David Choffnes,1906899,"CHOFFNES, DAVID ROSS",100.0,False
1127495,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,True
1127522,Pran Nath,141760,"NATH, PRAN",100.0,False
1127522,Tomasz R Taylor,141152,"TAYLOR, TOMASZ R",100.0,True
1127522,Brent D Nelson,933419,"NELSON, BRENT",100.0,True
1127537,Yun Fu,1986271,"FU, YUN RAYMOND",100.0,False
1127607,Dimitrios Koutsonikolas,1579631,"KOUTSONIKOLAS, DIMITRIOS",100.0,False
1127607,Josep M Jornet,1080747,"JORNET, JOSEP",100.0,True
1127951,Dionisio Bernal,141519,"BERNAL, DIONISIO",100.0,False
1128100,Abraham Joy,2481830,"JOY, ABRAHAM",100.0,False
1128180,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
1128233,Slava Epstein,144190,"EPSTEIN, SLAVA S",100.0,False
1128294,Yunsi Fei,1130475,"FEI, YUNSI",100.0,False
1128294,Aidong A Ding,148294,"DING, AIDONG A",100.0,True
1128436,Brian Helmuth,197469,"HELMUTH, BRIAN",100.0,False
1128436,Tarik Gouhier,1986665,"GOUHIER, TARIK",100.0,True
1128549,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,False
1128608,Bradley Lehman,148269,"LEHMAN, BRADLEY M",100.0,False
1128608,Claire J Duggan,141388,"DUGGAN, CLAIRE",100.0,True
1128608,Richard Harris,147299,"HARRIS, RICHARD",100.0,True
1129089,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
1129197,Alan Mislove,550992,"MISLOVE, ALAN E",100.0,False
1129197,David R Choffnes,1906899,"CHOFFNES, DAVID ROSS",93.33333333333333,True
1129202,David Choffnes,1906899,"CHOFFNES, DAVID ROSS",100.0,False
1129240,Milen Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",100.0,False
1129392,David Kaeli,148296,"KAELI, DAVID R",100.0,False
1129405,Rupal Patel,141211,"PATEL, RUPAL",100.0,False
1129442,David M Lazer,555562,"LAZER, DAVID M J",100.0,True
1129681,Stratis Ioannidis,1671490,"IOANNIDIS, STRATIS",100.0,False
1129681,Jennifer G Dy,141178,"DY, JENNIFER G",100.0,True
1129681,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,True
1129718,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
1129741,Amal Ahmed,1131243,"AHMED, AMAL",100.0,True
1129829,David Kaeli,148296,"KAELI, DAVID R",100.0,False
1129829,Yunsi Fei,1130475,"FEI, YUNSI",100.0,True
1130086,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,True
1130351,Abhi Shelat,1214954,"SHELAT, ABHI",100.0,False
1130858,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
1130858,Matteo Rinaldi,1178430,"RINALDI, MATTEO",100.0,True
1131449,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1131476,David Kaeli,148296,"KAELI, DAVID R",100.0,False
1131740,Rebecca Carrier,148071,"CARRIER, REBECCA LYN",100.0,False
1131740,James R Monaghan,1982126,"MONAGHAN, JAMES",100.0,True
1131798,Susanne Jaeggi,2629594,"JAEGGI, SUSANNE",100.0,False
1131974,Brian Helmuth,197469,"HELMUTH, BRIAN",100.0,False
1131974,Geoffrey C Trussell,141448,"TRUSSELL, GEOFFREY C",100.0,True
1132045,Mario Sznaier,926130,"SZNAIER, MARIO",100.0,False
1132045,Octavia I Camps,926134,"CAMPS, OCTAVIA",100.0,True
1132045,Lisa Feldman Barrett,526595,"BARRETT, LISA FELDMAN",100.0,True
1132045,Stacy Marsella,1759074,"MARSELLA, STACY C",100.0,True
1132045,Jacqueline A Griffin,1967635,"GRIFFIN, JACQUELINE ANN",95.23809523809524,True
1132710,David Kaeli,148296,"KAELI, DAVID R",100.0,False
1132926,Richard West,1130369,"WEST, RICHARD HENRY",100.0,False
1133099,Leanne Chukoskie,2981296,"CHUKOSKIE, LEANNE",100.0,False
1133387,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1167595,Tina Eliassi-Rad,1672995,"ELIASSI-RAD, TINA",100.0,False
1168098,Edmund Yeh,1134983,"YEH, EDMUND",100.0,False
1168602,Yingzi Lin,959197,"LIN, YINGZI",100.0,False
1168652,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,False
1168704,Swastik Kar,548369,"KAR, SWASTIK",100.0,False
1169108,Kelsey Pieper,1051304,"PIEPER, KELSEY JANETTE",100.0,True
1169275,Abhi Shelat,1214954,"SHELAT, ABHI",100.0,False
1169314,Christopher Amato,1234224,"AMATO, CHRISTOPHER JD",100.0,False
1169511,Leila Deravi,1213189,"DERAVI, LEILA FARIBA",100.0,False
1169603,Jonathan Esole,1236405,"ESOLE, JONATHAN MBOYO",100.0,False
1170153,Jennifer Bowen,1137933,"BOWEN, JENNIFER LYNN",100.0,False
1166909,Justin B Ries,1902582,"RIES, JUSTIN B",100.0,True
1166944,Dagmar Sternad,62737,"STERNAD, DAGMAR",100.0,False
1167052,Aileen Huang-Saad,2165761,"HUANG-SAAD, AILEEN YIH-PIN",100.0,True
1167205,Jonathan Weitsman,64157,"WEITSMAN, JONATHAN",100.0,True
1167205,Milen T Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",92.85714285714286,True
1167205,Christopher E Beasley,541561,"BEASLEY, CHRISTOPHER E",100.0,True
1167527,Yanzhi Wang,1403996,"WANG, YANZHI",100.0,True
1167537,Bradley Lehman,148269,"LEHMAN, BRADLEY M",100.0,False
1167537,Laura H Lewis,449227,"LEWIS, LAURA H",100.0,True
1167537,Taskin Padir,1672846,"PADIR, TASKIN",100.0,True
1167537,Mahshid Amirabadi,1675420,"AMIRABADI, MAHSHID",100.0,True
1168333,James Monaghan,1982126,"MONAGHAN, JAMES",100.0,False
1168384,Laurent Lessard,1539295,"LESSARD, LAURENT ALEXIS DEWHIRST",100.0,False
1168424,Ehsan Elhamifar,1672390,"ELHAMIFAR, EHSAN",100.0,False
1168468,Michelle Borkin,1670492,"BORKIN, MICHELLE ANNE",100.0,False
1168480,Xuan Zhang,2453635,"ZHANG, XUAN 'SILVIA'",100.0,False
1168534,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,False
1169626,Jennifer Bowen,1137933,"BOWEN, JENNIFER LYNN",100.0,False
1280165,Mario Sznaier,926130,"SZNAIER, MARIO",100.0,False
1280658,Edmund Yeh,1134983,"YEH, EDMUND",100.0,False
1280898,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
1280898,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
1280898,William Robertson,1131435,"ROBERTSON, WILLIAM KIM",100.0,True
1280909,Ziming Zhao,2087916,"ZHAO, ZIMING",100.0,True
1281371,Taskin Padir,1672846,"PADIR, TASKIN",100.0,False
1281400,Mark Patterson,1913290,"PATTERSON, MARK ROBERT",100.0,False
1281400,Brian Helmuth,197469,"HELMUTH, BRIAN",100.0,True
1281400,Loretta A Fernandez,184566,"FERNANDEZ, LORETTA ANA",95.0,True
1281444,Matthew Hogancamp,1062553,"HOGANCAMP, MATT",90.3225806451613,False
1281508,Yung Joon Jung,959185,"JUNG, YUNG JOON",100.0,False
1281508,Swastik Kar,548369,"KAR, SWASTIK",100.0,True
1281694,Engin Kirda,500658,"KIRDA, ENGIN",100.0,False
1281786,Kai-tak Wan,401600,"WAN, KAI-TAK",100.0,False
1281786,Sinan Muftu,141788,"MUFTU, SINAN",100.0,True
1281919,Josep Jornet,1080747,"JORNET, JOSEP",100.0,False
1282023,Darien Wood,141790,"WOOD, DARIEN",100.0,False
1282023,Emanuela Barberis,141968,"BARBERIS, EMANUELA",100.0,True
1282023,Toyoko J Orimoto,1986517,"ORIMOTO, TOYOKO JENNIFER",93.33333333333333,True
1282033,Yanzhi Wang,1403996,"WANG, YANZHI",100.0,True
1282326,Hai-Ping Cheng,2878915,"CHENG, HAI-PING",100.0,False
1282440,Meni Wanunu,1138114,"WANUNU, MENI",100.0,True
1282477,Jing-Ke Weng,2206595,"WENG, JING-KE",100.0,False
1282692,Laurent Lessard,1539295,"LESSARD, LAURENT ALEXIS DEWHIRST",100.0,False
1283489,Erel Levine,1387527,"LEVINE, EREL",100.0,False
1283616,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,False
1283648,Frank Tip,1216040,"TIP, FRANK",100.0,False
1283681,Eduardo D Sontag,1898551,"SONTAG, EDUARDO DANIEL",93.33333333333333,True
1283965,Jonathan Ullman,1678790,"ULLMAN, JONATHAN",100.0,False
1284001,Ravi Sundaram,144197,"SUNDARAM, RAVI",100.0,False
1284003,Stratis Ioannidis,1671490,"IOANNIDIS, STRATIS",100.0,False
1284003,Edmund M Yeh,1134983,"YEH, EDMUND",100.0,True
1284072,Alina Oprea,1254138,"OPREA, ALINA MIHAELA",100.0,False
1284138,Josep Jornet,1080747,"JORNET, JOSEP",100.0,False
1284144,Stratis Ioannidis,1671490,"IOANNIDIS, STRATIS",100.0,False
1284144,Miriam E Leeser,141667,"LEESER, MIRIAM E",100.0,True
1284390,Gregory Fiete,1312127,"FIETE, GREGORY A",100.0,True
1284570,Geoffrey Trussell,141448,"TRUSSELL, GEOFFREY C",100.0,False
1284570,Jennifer L Bowen,1137933,"BOWEN, JENNIFER LYNN",93.33333333333333,True
1284716,Dagmar Sternad,62737,"STERNAD, DAGMAR",100.0,False
1284877,Robert Platt,1900799,"PLATT, ROBERT J",100.0,False
1284987,Robert Platt,1900799,"PLATT, ROBERT J",100.0,False
1285169,Mingzhong Wu,2810099,"WU, MINGZHONG",100.0,True
1285387,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
1285387,Stefano Basagni,144655,"BASAGNI, STEFANO",100.0,True
1285387,Milica Stojanovic,938959,"STOJANOVIC, MILICA",100.0,True
1285387,Matteo Rinaldi,1178430,"RINALDI, MATTEO",100.0,True
1285495,Sandra Shefelbine,1969175,"SHEFELBINE, SANDRA JOAN",100.0,False
1285495,James R Monaghan,1982126,"MONAGHAN, JAMES",100.0,True
1285524,Xue Lin,1217516,"LIN, XUE",100.0,False
1285524,David R Kaeli,148296,"KAELI, DAVID R",100.0,True
1285660,Gregory Fiete,1312127,"FIETE, GREGORY A",100.0,False
1285730,Josep Jornet,1080747,"JORNET, JOSEP",100.0,False
1285738,Enrico Bertini,2969201,"BERTINI, ENRICO",100.0,False
1285980,Iris Berent,61928,"BERENT, IRIS",100.0,False
1286071,Rebecca K Willits,1519332,"WILLITS, REBECCA KUNTZ",93.75,True
1286095,Casper Harteveld,1982335,"HARTEVELD, CASPER",100.0,False
1286190,Samuel V Scarpino,1872141,"SCARPINO, SAMUEL VINCENT",93.75,True
1286201,Christopher Amato,1234224,"AMATO, CHRISTOPHER JD",100.0,False
1286224,Marc Meyer,144605,"MEYER, MARC H",100.0,False
1286231,Albert-Laszlo Barabasi,404727,"BARABASI, ALBERT-LASZLO",100.0,False
1286231,Edmund M Yeh,1134983,"YEH, EDMUND",100.0,True
1286231,Auroop R Ganguly,1130404,"GANGULY, AUROOP R",100.0,True
1286231,Stephen Flynn,1114471,"FLYNN, STEPHEN EDWARD",100.0,True
1286275,Albert-Laszlo Barabasi,404727,"BARABASI, ALBERT-LASZLO",100.0,False
1286323,Tarik Gouhier,1986665,"GOUHIER, TARIK",100.0,False
1286362,Phil Brown,1988111,"BROWN, PHIL",100.0,False
1286541,Yanzhi Wang,1403996,"WANG, YANZHI",100.0,True
1286613,Purnima Makris,140891,"MAKRIS, PURNIMA RATILAL",100.0,False
1286630,Xuan Zhang,2453635,"ZHANG, XUAN 'SILVIA'",100.0,False
1286944,James Benneyan,130033,"BENNEYAN, JAMES C",100.0,False
1287057,Michelle Borkin,1670492,"BORKIN, MICHELLE ANNE",100.0,False
1287156,Guevara Noubir,148184,"NOUBIR, GUEVARA",100.0,False
1287307,Swastik Kar,548369,"KAR, SWASTIK",100.0,False
1287357,Josep Jornet,1080747,"JORNET, JOSEP",100.0,False
1287380,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1287428,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,True
1287455,Frank Tip,1216040,"TIP, FRANK",100.0,False
1287476,Stratis Ioannidis,1671490,"IOANNIDIS, STRATIS",100.0,False
1287476,Tina Eliassi-Rad,1672995,"ELIASSI-RAD, TINA",100.0,True
1287670,Leanne Chukoskie,2981296,"CHUKOSKIE, LEANNE",100.0,False
1287791,David Choffnes,1906899,"CHOFFNES, DAVID ROSS",100.0,False
1287830,Herbert Levine,1383874,"LEVINE, HERBERT",100.0,False
1288048,Matthew Goodwin,1134620,"GOODWIN, MATTHEW S",100.0,False
1288494,Kelsey Pieper,1051304,"PIEPER, KELSEY JANETTE",100.0,True
1306111,Milen T Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",92.85714285714286,True
1306155,Kelsey Pieper,1051304,"PIEPER, KELSEY JANETTE",100.0,True
1306523,Hai-Ping Cheng,2878915,"CHENG, HAI-PING",100.0,False
1313164,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,False
1313190,Craig Maloney,1793906,"MALONEY, CRAIG EDWARD",100.0,False
1313216,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,False
1286487,David Kimbro,1985671,"KIMBRO, DAVID LLOYD",100.0,False
1286617,Gene Cooperman,141650,"COOPERMAN, GENE D",100.0,False
1306178,Sara Wadia-Fascetti,141701,"WADIA-FASCETTI, SARA J",100.0,True
1313096,Yunsi Fei,1130475,"FEI, YUNSI",100.0,False
1318869,Gordana Todorov,144852,"TODOROV, GORDANA G",100.0,False
1319056,Bradley Lehman,148269,"LEHMAN, BRADLEY M",100.0,False
1319249,Sara Wadia-Fascetti,141701,"WADIA-FASCETTI, SARA J",100.0,False
1319249,Mohamad Metghalchi,141505,"METGHALCHI, MOHAMAD",100.0,True
1319249,Carla Mattos,1135712,"MATTOS, CARLA",100.0,True
1319249,Richard Harris,147299,"HARRIS, RICHARD",100.0,True
1320968,Veronica Godoy-Carter,959193,"GODOY-CARTER, VERONICA S",100.0,True
1332827,Milen Yakimov,1563315,"YAKIMOV, MILEN TCHERNEV",100.0,False
1332921,Eugene Tunik,734605,"TUNIK, GENE",90.9090909090909,False
1333256,Sarah Ostadabbas,1670929,"OSTADABBAS, SARAH",100.0,False
1333355,Yingzi Lin,959197,"LIN, YINGZI",100.0,True
1333357,Gavin Shatkin,1982129,"SHATKIN, GAVIN",100.0,False
1333657,Samuel Munoz,1875276,"MUNOZ, SAMUEL ERIK",100.0,False
1334070,Amal Ahmed,1131243,"AHMED, AMAL",100.0,False
1334225,Geoffrey C Trussell,141448,"TRUSSELL, GEOFFREY C",100.0,True
1334230,Emanuele Viola,65788,"VIOLA, EMANUELE",100.0,False
1334597,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
1334620,Matthias Felleisen,141121,"FELLEISEN, MATTHIAS",100.0,True
1334666,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
1347147,Cristina Nita-Rotaru,1675635,"NITA-ROTARU, CRISTINA",100.0,False
1347251,Fabrizio Lombardi,141589,"LOMBARDI, FABRIZIO",100.0,False
1347616,Adrian Feiguin,1982283,"FEIGUIN, ADRIAN ESTEBAN",100.0,False
1347958,Josep Jornet,1080747,"JORNET, JOSEP",100.0,False
1348357,Dimitrios Koutsonikolas,1579631,"KOUTSONIKOLAS, DIMITRIOS",100.0,False
1348366,Aron Stubbins,1876304,"STUBBINS, ARON PAUL",100.0,True
1348548,Paul Champion,141547,"CHAMPION, PAUL M",100.0,False
1348892,Octavia Camps,926134,"CAMPS, OCTAVIA",100.0,False
1348892,Mario Sznaier,926130,"SZNAIER, MARIO",100.0,True
1348893,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,False
1348893,Matteo Rinaldi,1178430,"RINALDI, MATTEO",100.0,True
1348894,Aatmesh Shrivastava,1210245,"SHRIVASTAVA, AATMESH",100.0,False
1348894,Marvin Onabajo,1131868,"ONABAJO, MARVIN",100.0,True
1348905,Jonathan Bell,1026449,"BELL, JONATHAN",100.0,False
1349083,Lace Padilla,2897463,"PADILLA, LACE",100.0,False
1349215,Kayse L Maass,1406684,"MAASS, KAYSE TRINE",91.66666666666667,True
1349314,Gabor Lippner,1746286,"LIPPNER, GABOR PETER",100.0,False
1349350,Hessam Mahdavifar,2629597,"MAHDAVIFAR, HESSAM",100.0,False
1349456,Toyoko Orimoto,1986517,"ORIMOTO, TOYOKO JENNIFER",100.0,False
1349564,Robert Platt,1900799,"PLATT, ROBERT J",100.0,False
1349659,Jing-Ke Weng,2206595,"WENG, JING-KE",100.0,False
1349689,Rebecca Carrier,148071,"CARRIER, REBECCA LYN",100.0,False
1349801,Erin Cram,933472,"CRAM, ERIN J",100.0,False
1350587,Olga Vitek,1798183,"VITEK, OLGA",100.0,False
1350668,Samuel Munoz,1875276,"MUNOZ, SAMUEL ERIK",100.0,False
1350668,Edward Beighley,1906270,"BEIGHLEY, EDWARD EDWARD",100.0,True
1350673,Mark Williams,141540,"WILLIAMS, MARK C",100.0,False
1350673,Jeffrey W Ruberti,148920,"RUBERTI, JEFFREY W",100.0,True
1350673,Penny J Beuning,926928,"BEUNING, PENNY J",100.0,True
1350673,Meni Wanunu,1138114,"WANUNU, MENI",100.0,True
1350673,Ke Zhang,1986519,"ZHANG, KE",100.0,True
1350723,Brooke F Welles,1982228,"WELLES, BROOKE FOUCAULT",92.85714285714286,True
1350734,Christopher Amato,1234224,"AMATO, CHRISTOPHER JD",100.0,False
1350944,Dimitrios Koutsonikolas,1579631,"KOUTSONIKOLAS, DIMITRIOS",100.0,False
1350944,Josep M Jornet,1080747,"JORNET, JOSEP",100.0,True
1351003,Sinan Muftu,141788,"MUFTU, SINAN",100.0,False
1351229,Eduardo Sontag,1898551,"SONTAG, EDUARDO DANIEL",100.0,False
1351389,Seth Cooper,1790475,"COOPER, SETH EVERETT",100.0,False
1351389,Sara A Wylie,1967516,"WYLIE, SARA ANN",92.3076923076923,True
1351817,Hanumant Singh,1645994,"SINGH, HANUMANT",100.0,False
1351817,Tommaso Melodia,1793665,"MELODIA, TOMMASO",100.0,True
1361409,Mark Williams,141540,"WILLIAMS, MARK C",100.0,False
1361604,Yiannis Levendis,141149,"LEVENDIS, YIANNIS A",100.0,False
1361732,Jonathan Bell,1026449,"BELL, JONATHAN",100.0,False
1361823,Ajay Satpute,1131046,"SATPUTE, AJAY BHASKAR",100.0,False
1361823,Jennifer G Dy,141178,"DY, JENNIFER G",100.0,True
1361823,Sarah Ostadabbas,1670929,"OSTADABBAS, SARAH",100.0,True
1361823,Ajay Satpute,1131046,"SATPUTE, AJAY BHASKAR",100.0,True
1361873,Richard West,1130369,"WEST, RICHARD HENRY",100.0,False
1362303,Abraham Joy,2481830,"JOY, ABRAHAM",100.0,False
1366252,Pau Closas,1214210,"CLOSAS, PAU",100.0,False
1366283,Kelsey Pieper,1051304,"PIEPER, KELSEY JANETTE",100.0,True
1366495,Mario Sznaier,926130,"SZNAIER, MARIO",100.0,False
1366495,Octavia I Camps,926134,"CAMPS, OCTAVIA",100.0,True
1366646,Eugene Tunik,734605,"TUNIK, GENE",90.9090909090909,False
1366646,Deniz Erdogmus,60309,"ERDOGMUS, DENIZ",100.0,True
1366691,Kayse L Maass,1406684,"MAASS, KAYSE TRINE",91.66666666666667,True
1366799,Dagmar Sternad,62737,"STERNAD, DAGMAR",100.0,False
1366930,Aileen Huang-Saad,2165761,"HUANG-SAAD, AILEEN YIH-PIN",100.0,False
1367098,Yingzi Lin,959197,"LIN, YINGZI",100.0,False
1367098,Sagar V Kamarthi,141459,"KAMARTHI, SAGAR V",100.0,True
1367355,Phil Brown,1988111,"BROWN, PHIL",100.0,False
1367472,Robert Platt,1900799,"PLATT, ROBERT J",100.0,True
1367645,Timothy Bickmore,959144,"BICKMORE, TIMOTHY W",100.0,False
1367672,Matthias Felleisen,141121,"FELLEISEN, MATTHIAS",100.0,False
1367724,Yanzhi Wang,1403996,"WANG, YANZHI",100.0,True
