grant_id,award_num,full_name,is_contact_pi,rank_order
671276,1045384,Tommaso Melodia,True,0
671552,1000391,Dionisio Bernal,True,0
671593,1000666,Junho Song,True,0
671593,1000666,Jerome F Hajjar,False,1
671912,0928666,Robert Chen,True,0
671912,0928666,Arthur Eisenkraft,False,1
671912,0928666,Christos Zahopoulos,False,2
671912,0928666,Pamela Pelletier,False,3
671912,0928666,Tala Khudairi,False,4
672764,0835976,Barbara Shinn-Cunningham,True,0
672764,0835976,Robert Sekuler,False,1
672764,0835976,Frank Guenther,False,2
672764,0835976,Heather Ames,False,3
672764,0835976,Michael E Hasselmo,False,4
672764,0835976,Earl K Miller,False,5
672764,0835976,Barbara G Shinn-Cunningham,False,6
672778,1034990,James Benneyan,True,0
673022,1010298,Alexandru Suciu,True,0
673113,1023333,Ramiro Martinez,True,0
673153,1057868,David Lazer,True,0
673282,1027724,Deniz Erdogmus,True,0
673313,1029679,James Rehg,True,0
673313,1029679,Mark A Clements,False,1
673313,1029679,Gregory D Abowd,False,2
673313,1029679,Agata Rozga,False,3
673592,1029711,Vipin Kumar,True,0
673592,1029711,Shashi Shekhar,False,1
673592,1029711,Auroop R Ganguly,False,2
673592,1029711,Arindam Banerjee,False,3
673592,1029711,Jonathan A Foley,False,4
673993,1028990,John Breier,True,0
673993,1028990,Hanumant Singh,False,1
674633,1026665,Herbert Levine,True,0
674699,0970059,Jerome Hajjar,True,0
674893,0961741,Jonathan Grabowski,True,0
674894,0961633,David Kimbro,True,0
674894,0961633,Randall Hughes,False,1
674959,1102481,Swastik Kar,True,0
675252,0961364,Matthew Bracken,True,0
675252,0961364,Geoffrey C Trussell,False,1
675411,1010818,Miyoko Chu,True,0
675411,1010818,Richard E Bonney,False,1
675411,1010818,Steven T Kelling,False,2
675411,1010818,Mirek Riedewald,False,3
675543,1114891,George ODoherty,True,0
675580,1061834,Rebecca Willits,True,0
675597,1005888,Maxim Braverman,True,0
675892,0960978,Gene Cooperman,True,0
676281,1027408,Stine Grodal,True,0
676281,1027408,Stine Grodal,False,1
676480,1048082,Brent Nelson,True,0
676591,0921360,Rifat Sipahi,True,0
676610,1055945,Tommaso Melodia,True,0
676610,1055945,Stella Batalama,False,1
676610,1055945,Dimitris A Pados,False,2
676610,1055945,Weifeng Su,False,3
677144,1019624,Bettie Ward,True,0
677144,1019624,Jennifer L Bowen,False,1
677325,1031167,Beril Toktay,True,0
677325,1031167,Atalay Atasu,False,1
677325,1031167,Ozlem Ergun,False,2
677372,1039646,Dmitri Krioukov,True,0
677372,1039646,Kimberly C Claffy,False,1
677377,1040684,Edmund Yeh,True,0
677946,1012086,Timothy Bickmore,True,0
678157,1014806,Andrew Gouldstone,True,0
678157,1014806,Beverly K Jaeger,False,1
678159,1014779,Hongwei Sun,True,0
678183,0965843,Srinivas Sridhar,True,0
678183,0965843,Laura H Lewis,False,1
678183,0965843,Mansoor M Amiji,False,2
678183,0965843,Oscar J Perales-Perez,False,3
678183,0965843,Tamara M Floyd Smith,False,4
678183,0965843,Carlos M Rinaldi-Ramos,False,5
678256,1017793,Mirek Riedewald,True,0
678273,1017903,Javed Aslam,True,0
678444,1020065,Leilah Lyons,True,0
678444,1020065,Moira Zellner,False,1
678444,1020065,Emily S Minor,False,2
678504,1026369,Paul Champion,True,0
678504,1026369,J Timothy T Sage,False,1
678641,1031995,Justin Ries,True,0
678786,0920540,Daniel Distel,True,0
678895,1000085,Ozlem Ergun,True,0
678895,1000085,Pinar Keskinocak,False,1
679188,0963010,Geoffrey Trussell,True,0
679188,0963010,Joseph Ayers,False,1
679188,0963010,Matthew E Bracken,False,2
679188,0963010,Steven Vollmer,False,3
679447,0959584,Guevara Noubir,True,0
679447,0959584,Stefano Basagni,False,1
679447,0959584,Peter Desnoyers,False,2
679447,0959584,Marsette A Vona,False,3
679519,1039673,Anthony Caruso,True,0
679519,1039673,Peter A Dowben,False,1
679519,1039673,Gary J Mankey,False,2
679519,1039673,Vincent G Harris,False,3
679519,1039673,Boris Sinkovic,False,4
679600,1040101,Purnima Makris,True,0
679612,1039951,Hanumant Singh,True,0
679612,1039951,Albert J Plueddemann,False,1
679612,1039951,Fiammetta Straneo,False,2
679612,1039951,Lee E Freitag,False,3
679612,1039951,Sarah B Das,False,4
679683,1006007,Nathan Israeloff,True,0
679827,0964465,Alan Mislove,True,0
679828,0964236,Dmitri Krioukov,True,0
679828,0964236,Kimberly C Claffy,False,1
679968,1032754,Dianne Quigley,True,0
679968,1032754,Phil Brown,False,1
680044,1057955,Guevara Noubir,True,0
680044,1057955,Bernardo G Barbiellini-Amidei,False,1
680076,1042119,Zhiyong Gu,True,0
680076,1042119,Alfred A Donatelli,False,1
680076,1042119,Carol Barry,False,2
680076,1042119,Hongwei Sun,False,3
680076,1042119,Bridgette Budhlall,False,4
680348,1065932,Herbert Levine,True,0
680663,1001632,Milen Yakimov,True,0
680854,1034840,Ozlem Ergun,True,0
680854,1034840,Reginald DesRoches,False,1
680854,1034840,Pinar Keskinocak,False,2
681210,1005077,Michael Silevitch,True,0
681210,1005077,David R Kaeli,False,1
681454,1002543,Carmine Vittoria,True,0
681454,1002543,Vincent G Harris,False,1
681978,1031111,Mengyan Shen,True,0
681978,1031111,Hongwei Sun,False,1
681978,1031111,Marina Ruths,False,2
682000,1049595,David Lazer,True,0
682077,1016418,Matthias Felleisen,True,0
682108,1017439,David Kaeli,True,0
682142,1047962,Jan Vitek,True,0
682142,1047962,Olga Vitek,False,1
682589,1041971,David Kaeli,True,0
682712,1018543,Abhi Shelat,True,0
682737,0964641,Wayne Burleson,True,0
682737,0964641,John Collura,False,1
682737,0964641,Christof Paar,False,2
682737,0964641,Kevin Fu,False,3
682842,1011904,Heather Ames,True,0
682842,1011904,Heather Ames,False,1
683195,1033889,Carolyn Lee-Parsons,True,0
683195,1033889,Erin J Cram,False,1
945794,1011709,Plamen Iliev,True,0
945794,1011709,Bojko N Bakalov,False,1
945794,1011709,Milen T Yakimov,False,2
946281,1032161,David Hutchins,True,0
946281,1032161,Gretchen E Hofmann,False,1
946281,1032161,Brian Helmuth,False,2
946281,1032161,Amy Moran,False,3
1008605,1040101,Purnima Makris,True,0
736134,1134104,Carlos Hidrovo Chavez,True,0
736752,1124657,Wenyuan Xu,True,0
736752,1124657,Brian Helmuth,False,1
736755,1125095,David Lazer,True,0
736755,1125095,Alessandro Vespignani,False,1
736950,1135572,Moira Zellner,True,0
736950,1135572,Andrew E Johnson,False,1
736950,1135572,Josh Radinsky,False,2
736950,1135572,Charles Hoch,False,3
736950,1135572,Leilah Lyons,False,4
737426,1129433,Laura Lewis,True,0
737527,1115527,Qin Chen,True,0
737672,1059316,Dana Brooks,True,0
737672,1059316,Charles A DiMarzio,False,1
737832,1129441,Hanumant Singh,True,0
738740,1203859,Jonathan Grabowski,True,0
739001,1106214,Moneesh Upmanyu,True,0
739001,1106214,Alain S Karma,False,1
739217,1135854,Taskin Padir,True,0
739218,1136027,Gunar Schirner,True,0
739218,1136027,Deniz Erdogmus,False,1
739218,1136027,Kaushik R Chowdhury,False,2
739235,1135660,Yun Fu,True,0
739235,1135660,Venkat N Krovi,False,1
739235,1135660,Dan K Ramsey,False,2
739364,1205560,Edmund Yeh,True,0
739583,1122845,David DeSteno,True,0
739678,1110675,Geoffrey Trussell,True,0
739678,1110675,Catherine M Matassa,False,1
739842,1123378,Deborah Phillips,True,0
739842,1123378,Anna K Mikulak,False,1
739842,1123378,Matthew Nisbet,False,2
740053,1123580,Anthony Kwasnica,True,0
740053,1123580,Yang Zhang,False,1
740084,1060009,Amy Farrell,True,0
740084,1060009,Liana Pennington,False,1
740096,1128905,Phil Brown,True,0
740096,1128905,Mercedes Lyson,False,1
740158,1121057,Erel Levine,True,0
740290,1145224,Celia Pearce,True,0
740862,1128541,Carey Rappaport,True,0
740862,1128541,Jose A Martinez-Lorenzo,False,1
740965,1066578,Darien Wood,True,0
740965,1066578,George O Alverson,False,1
740965,1066578,Emanuela Barberis,False,2
740989,1044313,John Chandy,True,0
740989,1044313,Yunsi Fei,False,1
740989,1044313,Zhijie Shi,False,2
740989,1044313,Mark Tehranipoor,False,3
741205,1130027,Andrew Gouldstone,True,0
741205,1130027,Teiichi Ando,False,1
741205,1130027,Sinan Muftu,False,2
741241,1133992,Rifat Sipahi,True,0
741241,1133992,Andrew Gouldstone,False,1
741241,1133992,Beverly K Jaeger,False,2
741241,1133992,Samuel Frank,False,3
741599,1116799,Rupal Patel,True,0
741674,1100245,Craig Maloney,True,0
741674,1100245,Amit Acharya,False,1
741777,1158744,Michael Silevitch,True,0
741873,1117684,Gabriel Robins,True,0
741873,1117684,Abhi Shelat,False,1
742062,1136984,Purnima Makris,True,0
742062,1136984,Nicholas C Makris,False,1
742463,1102485,Mohamad Metghalchi,True,0
742463,1102485,Claire J Duggan,False,1
742463,1102485,Richard Harris,False,2
742878,1126669,Justin Ries,True,0
742878,1126669,Allen F Glazner,False,1
742878,1126669,Brent A McKee,False,2
742878,1126669,Drew S Coleman,False,3
742960,1126357,Tommaso Melodia,True,0
742960,1126357,Joseph F Atkinson,False,1
742960,1126357,Stella Batalama,False,2
742960,1126357,Dimitris A Pados,False,3
742960,1126357,Weifeng Su,False,4
743084,1124762,Craig Lent,True,0
743084,1124762,Gregory L Snider,False,1
743084,1124762,S Alex Kandel,False,2
743084,1124762,Kenneth W Henderson,False,3
743094,1134940,M. K. Yegian,True,0
743094,1134940,Kenneth H Stokoe,False,1
743094,1134940,Sabanayagam Thevanayagam,False,2
743094,1134940,Akram N Alshawabkeh,False,3
743094,1134940,Arvin Farid,False,4
743095,1134997,Dionisio Bernal,True,0
743178,1117121,Dimitris Pados,True,0
743178,1117121,Dimitris A Pados,False,1
743335,1041877,Kevin Tomsovic,True,0
743335,1041877,Yilu Liu,False,1
743335,1041877,Joe H Chow,False,2
743335,1041877,Ali Abur,False,3
743335,1041877,Gregory V Murphy,False,4
743658,1069258,Dimitris Metaxas,True,0
743658,1069258,Vladimir Pavlovic,False,1
743658,1069258,Ahmed M Elgammal,False,2
743658,1069258,Tina Eliassi-Rad,False,3
743658,1069258,Hui Xiong,False,4
744136,1149218,Mark Patterson,True,0
744171,1140190,Thomas Seager,True,0
744171,1140190,Jacqueline A Isaacs,False,1
744171,1140190,Abigail Mechtenberg,False,2
744171,1140190,Evan Selinger,False,3
745191,1130936,Peter Furth,True,0
745250,1118061,Todd Leen,True,0
745250,1118061,Deniz Erdogmus,False,1
745281,1064922,Matthias Felleisen,True,0
745324,1203008,Amal Ahmed,True,0
745431,1120329,Jacqueline Isaacs,True,0
745431,1120329,Ahmed A Busnaina,False,1
745431,1120329,Christopher J Bosso,False,2
745431,1120329,Joey L Mead,False,3
745431,1120329,Julie B Zimmerman,False,4
745882,1111781,David Evans,True,0
745882,1111781,Aaron J Mackey,False,1
745882,1111781,Abhi Shelat,False,2
745910,1116777,Engin Kirda,True,0
746032,1052790,Lisa Feldman Barrett,True,0
746329,1068869,Herbert Levine,True,0
746329,1068869,Wouter-Jan Rappel,False,1
746329,1068869,Alexander Groisman,False,2
746329,1068869,Mark H Ginsberg,False,3
746329,1068869,Eugene Tkachenko,False,4
746402,1145342,Ali Abur,True,0
746559,1068138,Hai-Ping Cheng,True,0
821537,1205562,Edmund Yeh,True,0
823577,1234410,Edmund Yeh,True,0
945567,1066138,Melvin Bernstein,True,0
945567,1066138,Mohamad Metghalchi,False,1
945567,1066138,David E Luzzi,False,2
945567,1066138,Jerome F Hajjar,False,3
945567,1066138,Sara Wadia-Fascetti,False,4
945709,1057625,Aaron Seitz,True,0
945928,1110526,Mark Kirkpatrick,True,0
945928,1110526,Samuel V Scarpino,False,1
947582,1117184,Panagiotis Manolios,True,0
947582,1117184,Evgueni Goldberg,False,1
1007152,1103813,Gordana Todorov,True,0
1007724,1136984,Purnima Makris,True,0
1007724,1136984,Nicholas C Makris,False,1
1070250,1216435,Herbert Levine,True,0
1072251,1104000,Paul Hand,True,0
742594,1162304,Gordana Todorov,True,0
742594,1162304,Alexander Martsinkovsky,False,1
742594,1162304,Kiyoshi Igusa,False,2
743097,1135005,Mehrdad Sasani,True,0
743097,1135005,Xiaoyun Shao,False,1
743614,1143681,Kaushik Chowdhury,True,0
743614,1143681,Stefano Basagni,False,1
816592,1243916,Isiah Warner,True,0
816592,1243916,Francisco R Hung,False,1
816592,1243916,Daniel Hayes,False,2
816801,1240409,Jonathan Fay,True,0
816801,1240409,Jason Owen-Smith,False,1
816801,1240409,Aileen Huang-Saad,False,2
816831,1158784,Neel Joshi,True,0
817398,1206305,Valerio Toledano Laredo,True,0
817689,1211613,Guillermo Podesta,True,0
817689,1211613,Rajagopalan Balaji,False,1
817689,1211613,Moira Zellner,False,2
817689,1211613,Charles M Macal,False,3
817689,1211613,Poonam Arora,False,4
817784,1244730,David Lazer,True,0
817825,1250199,Craig Maloney,True,0
817825,1250199,Larry A Wasserman,False,1
818049,1141452,Sara Wadia-Fascetti,True,0
818309,1203857,Slava Epstein,True,0
818309,1203857,Yoshiteru Aoi,False,1
818422,1139138,Sanjit Seshia,True,0
818422,1139138,George C Necula,False,1
818422,1139138,Alberto L Sangiovanni Vincentelli,False,2
818422,1139138,Bjoern Hartmann,False,3
818422,1139138,Stavros Tripakis,False,4
818422,1139138,Sanjit A Seshia,False,5
818657,1146161,Aron Stubbins,True,0
818657,1146161,Marc E Frischer,False,1
818747,1232046,Kai-tak Wan,True,0
818747,1232046,Sinan Muftu,False,1
818837,1226834,David Lazer,True,0
819054,1234560,Andrew Myers,True,0
819054,1234560,Jerome F Hajjar,False,1
819843,1161194,David L Kimbro,False,1
819898,1251129,Ningfang Mi,True,0
819940,1217981,Arnold Rosenberg,True,0
819940,1217981,Rajmohan Rajaraman,False,1
819959,1218197,Guevara Noubir,True,0
819959,1218197,Erik-Oliver Blass,False,1
819959,1218197,Guevara Noubir,False,2
819968,1218586,Deepak Ganesan,True,0
819968,1218586,Kevin Fu,False,1
820011,1213596,George ODoherty,True,0
820017,1200820,Jerome Hajjar,True,0
820017,1200820,Mark D Webster,False,1
820797,1256172,Javed Aslam,True,0
821980,1212940,Zoran Popovic,True,0
821980,1212940,Georg Seelig,False,1
821980,1212940,Seth Cooper,False,2
822041,1202376,Swastik Kar,True,0
822041,1202376,Yung Joon Jung,False,1
822159,1216038,Rajmohan Rajaraman,True,0
822159,1216038,Ravi Sundaram,False,1
822237,1265141,Ahmed Busnaina,True,0
822268,1264216,Srinivas Sridhar,True,0
822281,1258689,Latika Menon,True,0
822344,1144804,Terri Camesano,True,0
822344,1144804,Kristen L Billiar,False,1
822344,1144804,Glenn R Gaudette,False,2
822344,1144804,Marsha W Rolle,False,3
822344,1144804,Frank Hoy,False,4
822344,1144804,Ki Chon,False,5
822517,1236182,Philip Larese-Casanova,True,0
822517,1236182,Annalisa Onnis-Hayden,False,1
822536,1241332,Jose Onuchic,True,0
822536,1241332,Herbert Levine,False,1
822631,1217525,Marek Kimmel,True,0
822631,1217525,Herbert Levine,False,1
822631,1217525,Christopher M Smith,False,2
823173,1237512,Carla Mattos,True,0
823275,1229059,Christopher Hill,True,0
823275,1229059,Gene Cooperman,False,1
823275,1229059,Claudio Rebbi,False,2
823275,1229059,Prashant Shenoy,False,3
823412,1228897,Carla Mattos,True,0
823412,1228897,Mary Jo Ondrechen,False,1
823412,1228897,Penny J Beuning,False,2
823412,1228897,Lee Makowski,False,3
823471,1241668,Guevara Noubir,True,0
823471,1241668,David R Kaeli,False,1
823471,1241668,William Robertson,False,2
823548,1212999,Milica Stojanovic,True,0
823621,1218717,Gesualdo Scutari,True,0
823621,1218717,Tommaso Melodia,False,1
823657,1260828,Phil Brown,True,0
823669,1128383,Ali Abur,True,0
823669,1128383,Hanoch Lev-Ari,False,1
824446,1205494,Erel Levine,True,0
824515,1158340,Lee Makowski,True,0
824515,1158340,Dana H Brooks,False,1
824515,1158340,Deniz Erdogmus,False,2
825992,1218075,Thomas Wahl,True,0
825992,1218075,Miriam E Leeser,False,1
826098,1216853,Jan Vitek,True,0
826098,1216853,William S Cleveland,False,1
826098,1216853,Ananth Grama,False,2
826098,1216853,Olga Vitek,False,3
826098,1216853,Suresh Jagannathan,False,4
826130,1227843,Jennifer Dy,True,0
826229,1206255,Kailash Misra,True,0
826229,1206255,Brian J Parshall,False,1
826229,1206255,Daniel K Nakano,False,2
826229,1206255,Ben Cox,False,3
826229,1206255,Milen T Yakimov,False,4
826261,1231598,Mingzhong Wu,True,0
826415,1232551,Albrecht Jander,True,0
826415,1232551,Mingzhong Wu,False,1
826427,1209249,Tommaso Melodia,True,0
826639,1234704,Jay Brandes,True,0
826639,1234704,William B Savidge,False,1
826639,1234704,Catherine R Edwards,False,2
826639,1234704,Aron Stubbins,False,3
826828,1248590,Luca Caracoglia,True,0
827114,1223834,Cristina Nita-Rotaru,True,0
827114,1223834,Charles E Killian,False,1
827192,1158176,Mary Jo Ondrechen,True,0
827192,1158176,Penny J Beuning,False,1
827525,1244769,Nebiyou Tilahun,True,0
827525,1244769,Piyushimita Thakuriah,False,1
827525,1244769,Moira Zellner,False,2
827525,1244769,Nebiyou Tilahun,False,3
896191,1314484,Yun Fu,True,0
896413,1261297,Herbert Levine,True,0
896413,1261297,Christopher M Smith,False,1
899112,1261694,Blair MacIntyre,True,0
903082,1309542,Herbert Levine,True,0
1006291,1218197,Guevara Noubir,True,0
1006291,1218197,Erik-Oliver Blass,False,1
1006291,1218197,Guevara Noubir,False,2
1071216,1146056,Mark Patterson,True,0
1071527,1211819,Jonathan Weitsman,True,0
826439,1250316,Tommaso Melodia,True,0
892374,1333889,Kai-tak Wan,True,0
892374,1333889,Sinan Muftu,False,1
892374,1333889,April Z Gu,False,2
892569,1319206,Emanuele Viola,True,0
892629,1311875,Bradley Lehman,True,0
892917,1251151,Marc Suchard,True,0
892917,1251151,David Madigan,False,1
892968,1265755,April Kloxin,True,0
892968,1265755,Abraham Joy,False,1
893673,1340972,Scott Valcourt,True,0
893673,1340972,Robert D Russell,False,1
893673,1340972,Patrick F Messer,False,2
893781,1305655,Mary Jo Ondrechen,True,0
893781,1305655,Penny J Beuning,False,1
894175,1262442,Byron Wallace,True,0
894175,1262442,Thomas Trikalinos,False,1
894175,1262442,Christopher Schmid,False,2
894321,1309579,Jeffrey Ruberti,True,0
894726,1338687,Matthew Eckelman,True,0
894726,1338687,Christopher J Bosso,False,1
894726,1338687,Jacqueline A Isaacs,False,2
894726,1338687,Ronald L Sandler,False,3
895452,1309337,Sergey Kravchenko,True,0
895632,1338372,David Kimbro,True,0
896031,1343432,Herbert Levine,True,0
896031,1343432,Christopher M Smith,False,1
896052,1264562,Hossein Tavana,True,0
896052,1264562,Rebecca K Willits,False,1
896135,1329759,Stavros Tripakis,True,0
896135,1329759,Edward A Lee,False,1
896282,1319501,Gunar Schirner,True,0
896282,1319501,David R Kaeli,False,1
896293,1319019,Alan Mislove,True,0
896293,1319019,Christopher Wilson,False,1
896890,1333070,John Williams,True,0
896890,1333070,Samuel E Munoz,False,1
897252,1347350,Daniel Wichs,True,0
897350,1349692,Marvin Onabajo,True,0
897364,1348098,Hongwei Sun,True,0
897364,1348098,Zhiyong Gu,False,1
897364,1348098,Majid Charmchi,False,2
897604,1332249,Carol Livermore,True,0
897604,1332249,Roger Alperin,False,1
897604,1332249,Sangeeta N Bhatia,False,2
897604,1332249,Martin L Culpepper,False,3
897718,1307611,Isiah Warner,True,0
897718,1307611,Francisco R Hung,False,1
897718,1307611,Daniel Hayes,False,2
897719,1264588,Taskin Padir,True,0
897719,1264588,Jeanine L Skorinko,False,1
897911,1243948,Paul Champion,True,0
898017,1318081,Herbert Windom,True,0
898017,1318081,Clark R Alexander,False,1
898017,1318081,Jay Brandes,False,2
898017,1318081,Aron Stubbins,False,3
898539,1304387,Dean Chang,True,0
898539,1304387,Darryll J Pines,False,1
898539,1304387,John J Lesko,False,2
898539,1304387,James Chung,False,3
898664,1331439,Gregory Abowd,True,0
898699,1249946,Robert Chen,True,0
898699,1249946,Robyn E Hannigan,False,1
898699,1249946,Maria H Ivanova,False,2
898699,1249946,Robert F Chen,False,3
898947,1333524,Yingzi Lin,True,0
898950,1263455,Guohao Dai,True,0
898950,1263455,Xavier Intes,False,1
899037,1302032,Harm Derksen,True,0
899070,1357665,Justin Ries,True,0
899338,1244203,Carla Mattos,True,0
899592,1337554,Drew Coleman,True,0
899592,1337554,Allen F Glazner,False,1
899592,1337554,Donna Surge,False,2
899592,1337554,Justin B Ries,False,3
899823,1318396,Arvind Krishnamurthy,True,0
899823,1318396,David R Choffnes,False,1
900003,1328816,Jerome Hajjar,True,0
900571,1258091,Jo Ann Banks,True,0
900571,1258091,Olga Vitek,False,1
900590,1341067,Herbert Levine,True,0
900590,1341067,Christopher M Smith,False,1
900602,1314392,Tomasz Taylor,True,0
900602,1314392,Brent D Nelson,False,1
900817,1243883,Mark Williams,True,0
900817,1243883,Megan E Nunez,False,1
900827,1303038,Milen Yakimov,True,0
901052,1314774,Pran Nath,True,0
901052,1314774,Haim Goldberg,False,1
901052,1314774,Tomasz R Taylor,False,2
901052,1314774,Brent D Nelson,False,3
901225,1262734,Carla Mattos,True,0
901225,1262734,Patricia A Mabrouk,False,1
901317,1318145,Octavia Camps,True,0
901317,1318145,Mario Sznaier,False,1
901611,1315213,Nian-xiang Sun,True,0
901804,1248587,Sarah Ostadabbas,True,0
901804,1248587,Mehrdad Nourani,False,1
902188,1319580,Panagiotis Manolios,True,0
902188,1319580,Evgueni Goldberg,False,1
902544,1332731,Tommaso Melodia,True,0
903210,1330142,Kevin Fu,True,0
903210,1330142,Jenna Wiens,False,1
903210,1330142,Peter Honeyman,False,2
903210,1330142,Michael Bailey,False,3
903217,1314655,Yunsi Fei,True,0
903217,1314655,Aidong A Ding,False,1
903227,1314603,Tina Eliassi-Rad,True,0
903232,1314722,Daniel Wichs,True,0
903288,1261162,Nicole Sanderlin,True,0
903288,1261162,John J Lesko,False,1
903288,1261162,Bevlee A Watford,False,2
903555,1345424,Celia Pearce,True,0
903607,1343126,Christopher Bosso,True,0
903607,1343126,Michael G Bennett,False,1
970655,1412462,Mark Patterson,True,0
970939,1355623,Taskin Padir,True,0
970939,1355623,Jerome Schaufeld,False,1
980774,1400499,Herbert Levine,True,0
994042,1355986,Gregory Abowd,True,0
1071500,1337854,Yunsi Fei,True,0
1071500,1337854,Miriam E Leeser,False,1
1071500,1337854,David R Kaeli,False,2
1072081,1306621,Vivek Venkatachalam,True,0
952036,1362893,Yaning Li,True,0
953347,1422715,Rajmohan Rajaraman,True,0
954206,1434880,Luca Caracoglia,True,0
955386,1447587,Auroop Ganguly,True,0
957316,1427654,Jose Onuchic,True,0
957316,1427654,Herbert Levine,False,1
957316,1427654,Peter Wolynes,False,2
957316,1427654,Mary C Farach-Carson,False,3
957863,1408345,Christopher Wilson,True,0
957863,1408345,David M Lazer,False,1
957863,1408345,Alan Mislove,False,2
957905,1405881,Matthias Felleisen,True,0
958332,1427389,Robert Twilley,True,0
958332,1427389,SIU-NGAN NINA Lam,False,1
958332,1427389,Qin J Chen,False,2
958332,1427389,Samuel Bentley,False,3
958332,1427389,Kehui Xu,False,4
958557,1437371,Justin Ries,True,0
959138,1353140,Jennifer Bowen,True,0
959559,1356890,Aron Stubbins,True,0
959615,1361411,Marek Kimmel,True,0
959615,1361411,Herbert Levine,False,1
959946,1340764,Aron Stubbins,True,0
960234,1422327,Karen Quigley,True,0
960234,1422327,Jolie B Wormwood,False,1
960260,1407160,Ibrahim Zeid,True,0
960260,1407160,Claire J Duggan,False,1
960260,1407160,Sagar V Kamarthi,False,2
961820,1409191,Alan Mislove,True,0
961983,1442728,Jennifer Dy,True,0
961983,1442728,Aidong A Ding,False,1
961983,1442728,Tarik Gouhier,False,2
961983,1442728,Auroop R Ganguly,False,3
962457,1431984,Elizabeth DiSalvo,True,0
962457,1431984,Gregory D Abowd,False,1
963644,1434824,Yung Joon Jung,True,0
963644,1434824,David R Kaeli,False,1
963644,1434824,Moneesh Upmanyu,False,2
963644,1434824,Carol Livermore,False,3
963776,1423998,Lauren MacLean,True,0
963776,1423998,Kirk Harris,False,1
964347,1449266,Rupal Patel,True,0
964347,1449266,Yun Fu,False,1
964368,1445934,Josep Jornet,True,0
964368,1445934,Qiaoqiang Gan,False,1
964368,1445934,Zhi Sun,False,2
964398,1445261,Randall Erb,True,0
964398,1445261,Marilyn L Minus,False,1
965446,1406925,Jonathan Esole,True,0
966582,1401984,Darien Wood,True,0
966582,1401984,George O Alverson,False,1
966582,1401984,Emanuela Barberis,False,2
968614,1452777,Abraham Joy,True,0
970998,1443188,Sriram Chellappan,True,0
970998,1443188,Sajal K Das,False,1
970998,1443188,Francesco Restuccia,False,2
970998,1443188,John R Lovitt,False,3
971200,1353853,Edgar Goluch,True,0
971200,1353853,Slava S Epstein,False,1
971359,1442759,Daniel Distel,True,0
971450,1421399,Javed Aslam,True,0
972445,1442999,Dmitri Krioukov,True,0
973781,1444853,Sarah Echohawk,True,0
973781,1444853,Mary Jo Ondrechen,False,1
973781,1444853,Robert E Megginson,False,2
973781,1444853,Chris J Cornelius,False,3
973781,1444853,Melinda McClanahan,False,4
973784,1442676,Daniel Distel,True,0
976283,1431838,Tarek Abdoun,True,0
976283,1431838,Usama El Shamy,False,1
976283,1431838,Victoria G Bennett,False,2
976283,1431838,Casper Harteveld,False,3
976866,1429373,Justin Ries,True,0
976882,1428392,M Saif Islam,True,0
976882,1428392,Neville C Luhmann,False,1
976882,1428392,David A Horsley,False,2
976882,1428392,Subhash Mahajan,False,3
976882,1428392,Xiaoguang Liu,False,4
977001,1428567,Stefano Basagni,True,0
977001,1428567,Milica Stojanovic,False,1
977001,1428567,Yunsi Fei,False,2
977086,1436436,Sandra Shefelbine,True,0
977086,1436436,Marilyn L Minus,False,1
977718,1413985,Arjun Guha,True,0
977746,1423250,Edmund Yeh,True,0
977781,1422304,Dimitrios Koutsonikolas,True,0
977781,1422304,Ramalingam Sridhar,False,1
977788,1503609,Tommaso Melodia,True,0
978846,1427111,Seth Hutchinson,True,0
978846,1427111,Timothy Bretl,False,1
978846,1427111,Soon-Jo Chung,False,2
978846,1427111,Mani Golparvar-Fard,False,3
978862,1427081,Robert Platt,True,0
980275,1422750,Casper Harteveld,True,0
980275,1422750,Casper Harteveld,False,1
980777,1416246,Tomasz Taylor,True,0
980777,1416246,Brent D Nelson,False,1
982657,1509782,Taskin Padir,True,0
982657,1509782,Michael A Gennert,False,1
982657,1509782,Jeanine L Skorinko,False,2
982657,1509782,Sonia Chernova,False,3
982661,1514649,Dmitry Berenson,True,0
982661,1514649,Taskin Padir,False,1
982681,1426171,Karen Quigley,True,0
982681,1426171,Jolie B Wormwood,False,1
984041,1404163,Mario Sznaier,True,0
984041,1404163,Octavia I Camps,False,1
984041,1404163,Ferdinand L Hellweger,False,2
986162,1421412,Matthias Felleisen,True,0
986279,1440788,Gene Cooperman,True,0
986806,1464525,Paul Hand,True,0
986995,1407962,Mingzhong Wu,True,0
986995,1407962,Lincoln D Carr,False,1
987072,1437362,Julie Swann,True,0
987072,1437362,Ozlem Ergun,False,1
987946,1420953,Dimitrios Koutsonikolas,True,0
988396,1410751,Neel Joshi,True,0
989404,1413134,Erel Levine,True,0
992228,1409738,Engin Kirda,True,0
992228,1409738,William Robertson,False,1
992248,1409453,Guevara Noubir,True,0
992262,1421815,Cristina Nita-Rotaru,True,0
992289,1421444,Alan Mislove,True,0
992295,1413964,Daniel Wichs,True,0
992503,1419588,Ineke Marshall,True,0
992503,1419588,Ekaterina Botchkovar,False,1
992506,1404110,Hai-Ping Cheng,True,0
992534,1353338,Rhea Eskew,True,0
992851,1446398,Aaron Lauda,True,0
992851,1446398,Milen T Yakimov,False,1
