grant_id,project_num,core_project_num,profile_id,full_name,is_contact_pi,org_name,is_neu_org,rank_order
1148718,2R01MH111742-06,R01MH111742,8539970,Aaron R Seitz,True,NORTHEASTERN UNIVERSITY,True,1
1149019,1R01DA041435-01,R01DA041435,6274976,Alexandros  Makriyannis,False,UNIVERSITY OF SOUTHERN CALIFORNIA,False,0
1149019,1R01DA041435-01,R01DA041435,1901104,RAYMOND C STEVENS,True,UNIVERSITY OF SOUTHERN CALIFORNIA,False,1
1149665,1R01MH107556-01A1,R01MH107556,8925462,Heather C Brenhouse,True,NORTHEASTERN UNIVERSITY,True,0
1149749,1R01DC015051-01,R01DC015051,9489678,David A. Eddins,False,OREGON HEALTH & SCIENCE UNIVERSITY,False,0
1149749,1R01DC015051-01,R01DC015051,7689055,FREDERICK J. GALLUN,True,OREGON HEALTH & SCIENCE UNIVERSITY,False,1
1149749,1R01DC015051-01,R01DC015051,8539970,Aaron R Seitz,False,OREGON HEALTH & SCIENCE UNIVERSITY,False,2
1149950,1R01EB021908-01,R01EB021908,8456349,Rebecca L Carrier,True,NORTHEASTERN UNIVERSITY,True,0
1149950,1R01EB021908-01,R01EB021908,1893068,LINDA G GRIFFITH,False,NORTHEASTERN UNIVERSITY,True,1
1149985,1R01AI124046-01,R01AI124046,1862180,KOJO A. MENSA-WILMOT,False,NORTHEASTERN UNIVERSITY,True,0
1149985,1R01AI124046-01,R01AI124046,1922603,MICHAEL P POLLASTRI,True,NORTHEASTERN UNIVERSITY,True,1
1151012,1R21DA042583-01,R21DA042583,7949694,SRINIVAS  SRIDHAR,True,NORTHEASTERN UNIVERSITY,True,0
1152380,1F31NR015975-01A1,F31NR015975,11909278,Moka  Yoo-Jeong,True,EMORY UNIVERSITY,False,0
1152481,1R01HL126911-01A1,R01HL126911,10491166,David D. McManus,True,UNIV OF MASSACHUSETTS MED SCH WORCESTER,False,0
1152481,1R01HL126911-01A1,R01HL126911,9482647,Jane Steele Saczynski,False,UNIV OF MASSACHUSETTS MED SCH WORCESTER,False,1
1206994,1R21AI127594-01,R21AI127594,1922603,MICHAEL P POLLASTRI,True,NORTHEASTERN UNIVERSITY,True,0
1195411,1R21HD090680-01,R21HD090680,9706986,Guohao  Dai,True,NORTHEASTERN UNIVERSITY,True,0
1195411,1R21HD090680-01,R21HD090680,10454425,Yi  Hong,False,NORTHEASTERN UNIVERSITY,True,1
1214065,1R21DC015884-01A1,R21DC015884,7015843,Jonathan E Peelle,True,WASHINGTON UNIVERSITY,False,0
1216679,1R01MH109464-01A1,R01MH109464,2201948,Lisa Feldman Barrett,True,MASSACHUSETTS GENERAL HOSPITAL,False,0
1221651,1R21HD089731-01A1,R21HD089731,7255641,PAWAN  SINHA,False,NORTHEASTERN UNIVERSITY,True,0
1221651,1R21HD089731-01A1,R21HD089731,7618869,Dagmar  Sternad,True,NORTHEASTERN UNIVERSITY,True,1
1227464,1F31DC015940-01A1,F31DC015940,12429603,Erin Lynn Meier,True,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),False,0
1234290,1F32GM120929-01A1,F32GM120929,11314282,Sara Hakim Rouhanifard,True,UNIVERSITY OF PENNSYLVANIA,False,0
1241510,1K02AG054665-01,K02AG054665,11134666,Susanne M Jaeggi,True,UNIVERSITY OF CALIFORNIA-IRVINE,False,0
1241596,1P01DA041307-01,P01DA041307,6274976,Alexandros  Makriyannis,True,UNIVERSITY OF ARIZONA,False,0
1242115,1R13ES028097-01,R13ES028097,1911156,Philip M. Brown,True,NORTHEASTERN UNIVERSITY,True,0
1267594,1U01CA215845-01,U01CA215845,9105639,Carlos Federico Lopez,False,VANDERBILT UNIVERSITY,False,0
1267594,1U01CA215845-01,U01CA215845,1880416,Vito  Quaranta,True,VANDERBILT UNIVERSITY,False,1
1268071,1R01AI126311-01A1,R01AI126311,1862180,KOJO A. MENSA-WILMOT,True,UNIVERSITY OF GEORGIA,False,0
1268071,1R01AI126311-01A1,R01AI126311,1922603,MICHAEL P POLLASTRI,False,UNIVERSITY OF GEORGIA,False,1
1268404,7K23AR070913-04,K23AR070913,14129889,Joshua Jon Stefanik,True,NORTHEASTERN UNIVERSITY,True,0
1270145,1U01FD005773-01,U01FD005773,1973453,DIANE JANE BURGESS,True,UNIVERSITY OF CONNECTICUT STORRS,False,0
1270145,1U01FD005773-01,U01FD005773,9777544,Bodhisattwa  Chaudhuri,False,UNIVERSITY OF CONNECTICUT STORRS,False,1
1270145,1U01FD005773-01,U01FD005773,78930354,Jie  Shen,False,UNIVERSITY OF CONNECTICUT STORRS,False,2
1271105,1R03HD094234-01,R03HD094234,7689055,FREDERICK J. GALLUN,False,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,0
1271105,1R03HD094234-01,R03HD094234,8539970,Aaron R Seitz,True,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,1
1271910,1R21HL140436-01,R21HL140436,14509803,Jessica M Oakes,True,NORTHEASTERN UNIVERSITY,True,0
1272569,1R01GM123239-01,R01GM123239,1900772,PENNY J BEUNING,True,NORTHEASTERN UNIVERSITY,True,0
1272569,1R01GM123239-01,R01GM123239,10566466,Dmitry M. Korzhnev,False,NORTHEASTERN UNIVERSITY,True,1
1272730,1R56MH114193-01,R56MH114193,6600278,REBECCA M SHANSKY,True,NORTHEASTERN UNIVERSITY,True,0
1272761,1R01EB023907-01,R01EB023907,8482366,Eben  Alsberg,True,CASE WESTERN RESERVE UNIVERSITY,False,0
1272761,1R01EB023907-01,R01EB023907,6194541,Marsha W ROLLE,False,CASE WESTERN RESERVE UNIVERSITY,False,1
1273033,1R21MD012405-01,R21MD012405,9856602,BEVERLEY HEIDI ELLIS,False,NORTHEASTERN UNIVERSITY,True,0
1273033,1R21MD012405-01,R21MD012405,1890648,Alisa K. Lincoln,True,NORTHEASTERN UNIVERSITY,True,1
1273989,1R56CA198492-01A1,R56CA198492,1966327,Mansoor M. Amiji,True,NORTHEASTERN UNIVERSITY,True,0
1274379,1R01GM121612-01,R01GM121612,11684857,Ke  Zhang,True,NORTHEASTERN UNIVERSITY,True,0
1275124,1R41AG057250-01,R41AG057250,7949694,SRINIVAS  SRIDHAR,True,"NEUROFIELDZ, INC.",False,0
1275452,2R01AG012279-21A1,R01AG012279,1894965,Jonathan Lee Tilly,True,NORTHEASTERN UNIVERSITY,True,0
1275571,7R01EY027857-05,R01EY027857,11757439,MiYoung  Kwon,True,NORTHEASTERN UNIVERSITY,True,0
1276162,1R41DA043974-01,R41DA043974,7949694,SRINIVAS  SRIDHAR,True,"THERANANO, LLC",False,0
1276390,1R21CA213114-01A1,R21CA213114,1966327,Mansoor M. Amiji,True,NORTHEASTERN UNIVERSITY,True,0
1276390,1R21CA213114-01A1,R21CA213114,9815313,Gerardo Guillermo Mackenzie,False,NORTHEASTERN UNIVERSITY,True,1
1277003,1R01DA045020-01,R01DA045020,1903265,Laura M. Bohn,False,NORTHEASTERN UNIVERSITY,True,0
1277003,1R01DA045020-01,R01DA045020,6274976,Alexandros  Makriyannis,True,NORTHEASTERN UNIVERSITY,True,1
1277003,1R01DA045020-01,R01DA045020,1901104,RAYMOND C STEVENS,False,NORTHEASTERN UNIVERSITY,True,2
1297625,1R21EB025395-01,R21EB025395,11950382,Abigail Nelson Koppes,True,NORTHEASTERN UNIVERSITY,True,0
1297625,1R21EB025395-01,R21EB025395,14222834,Ryan Alan Koppes,False,NORTHEASTERN UNIVERSITY,True,1
1297642,1R21DC016030-01A1,R21DC016030,10228793,Emily  Zimmerman,True,NORTHEASTERN UNIVERSITY,True,0
1298845,1R15HL137197-01A1,R15HL137197,6194541,Marsha W ROLLE,True,WORCESTER POLYTECHNIC INSTITUTE,False,0
1322051,7R01DK110770-05,R01DK110770,9850614,Neel Satish Joshi,True,NORTHEASTERN UNIVERSITY,True,0
1330579,1R01HL138247-01,R01HL138247,8604852,Daniel  Kim,True,NORTHEASTERN UNIVERSITY,True,0
1336559,4R00HL122513-03,R00HL122513,10529584,Harikrishnan  Parameswaran,True,NORTHEASTERN UNIVERSITY,True,0
1337310,1T32GM119998-01A1,T32GM119998,1865780,RAIMOND Lester WINSLOW,True,JOHNS HOPKINS UNIVERSITY,False,0
1341532,1R01MH113234-01,R01MH113234,2201948,Lisa Feldman Barrett,True,NORTHEASTERN UNIVERSITY,True,0
1341532,1R01MH113234-01,R01MH113234,7374129,BRADFORD C DICKERSON,False,NORTHEASTERN UNIVERSITY,True,1
1341532,1R01MH113234-01,R01MH113234,7174915,Derek M Isaacowitz,False,NORTHEASTERN UNIVERSITY,True,2
1357166,1P20GM125498-01,P20GM125498,12102182,Samuel V Scarpino,True,UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,False,0
1312491,1R01EB024186-01A1,R01EB024186,6434210,Heather A Clark,True,NORTHEASTERN UNIVERSITY,True,0
1312491,1R01EB024186-01A1,R01EB024186,9567340,Mark Jonathan Niedre,False,NORTHEASTERN UNIVERSITY,True,1
1312956,1R01CA221260-01A1,R01CA221260,9113546,CAMRON D BRYANT,False,VIRGINIA COMMONWEALTH UNIVERSITY,False,0
1312956,1R01CA221260-01A1,R01CA221260,1884461,M. Imad  Damaj,True,VIRGINIA COMMONWEALTH UNIVERSITY,False,1
1320569,1R01CA218500-01A1,R01CA218500,7639019,IONITA Calin GHIRAN,False,NORTHEASTERN UNIVERSITY,True,0
1320569,1R01CA218500-01A1,R01CA218500,7894575,Alexander R. Ivanov,True,NORTHEASTERN UNIVERSITY,True,1
1322903,1U54CA217450-01A1,U54CA217450,1880416,Vito  Quaranta,True,VANDERBILT UNIVERSITY,False,0
1322976,1U54CA217450-01A1,U54CA217450,1880416,Vito  Quaranta,True,VANDERBILT UNIVERSITY,False,0
1322998,1U54CA217450-01A1,U54CA217450,1880416,Vito  Quaranta,True,VANDERBILT UNIVERSITY,False,0
1323254,1R03HL142472-01,R03HL142472,12154383,Chiara  Bellini,False,NORTHEASTERN UNIVERSITY,True,0
1323254,1R03HL142472-01,R03HL142472,14509803,Jessica M Oakes,True,NORTHEASTERN UNIVERSITY,True,1
1328983,1R03EB025903-01,R03EB025903,14585784,Ambika Goel Bajpayee,True,NORTHEASTERN UNIVERSITY,True,0
1329067,1R33CA223908-01,R33CA223908,6923633,Andrew M Evens,False,NORTHEASTERN UNIVERSITY,True,0
1329067,1R33CA223908-01,R33CA223908,9493483,Tony Jun  Huang,False,NORTHEASTERN UNIVERSITY,True,1
1329067,1R33CA223908-01,R33CA223908,10513357,Tania Tali Konry,True,NORTHEASTERN UNIVERSITY,True,2
1330943,1P30GM127200-01,P30GM127200,7688935,TATIANA K BRONICH,True,UNIVERSITY OF NEBRASKA MEDICAL CENTER,False,0
1330944,1P30GM127200-01,P30GM127200,7688935,TATIANA K BRONICH,True,UNIVERSITY OF NEBRASKA MEDICAL CENTER,False,0
1330946,1P30GM127200-01,P30GM127200,7688935,TATIANA K BRONICH,True,UNIVERSITY OF NEBRASKA MEDICAL CENTER,False,0
1330947,1P30GM127200-01,P30GM127200,7688935,TATIANA K BRONICH,True,UNIVERSITY OF NEBRASKA MEDICAL CENTER,False,0
1337096,7K23MH113805-05,K23MH113805,14602973,Donald John Robinaugh,True,NORTHEASTERN UNIVERSITY,True,0
1339223,1R01DA047130-01,R01DA047130,1897870,Raymond G. Booth,True,NORTHEASTERN UNIVERSITY,True,0
1339223,1R01DA047130-01,R01DA047130,10528213,Stephen John Kohut,False,NORTHEASTERN UNIVERSITY,True,1
1339424,1K99EY028229-01A1,K99EY028229,11772548,Jonathan Samir Matthis,True,UNIVERSITY OF TEXAS AT AUSTIN,False,0
1339763,7R35GM128717-03,R35GM128717,10488913,Mingyang  Lu,True,NORTHEASTERN UNIVERSITY,True,0
1339792,4R33DA037575-03,R33DA037575,8031062,SPIRO  PAVLOPOULOS,True,NORTHEASTERN UNIVERSITY,True,0
1340185,1T32AA025877-01A1,T32AA025877,2091694,Robert L Cook,True,UNIVERSITY OF FLORIDA,False,0
1340185,1T32AA025877-01A1,T32AA025877,8088786,ROBERT J LUCERO,False,UNIVERSITY OF FLORIDA,False,1
1340185,1T32AA025877-01A1,T32AA025877,7261471,Robert F. Leeman,False,UNIVERSITY OF FLORIDA,False,2
1354005,1R01GM127714-01A1,R01GM127714,10513357,Tania Tali Konry,True,NORTHEASTERN UNIVERSITY,True,0
1354328,1R56AG058745-01,R56AG058745,2201948,Lisa Feldman Barrett,True,MASSACHUSETTS GENERAL HOSPITAL,False,0
1354328,1R56AG058745-01,R56AG058745,7374129,BRADFORD C DICKERSON,False,MASSACHUSETTS GENERAL HOSPITAL,False,1
1355494,7R01GM130668-06,R01GM130668,15018384,Mauricio  Santillana,True,NORTHEASTERN UNIVERSITY,True,0
1356157,1R21HD095321-01A1,R21HD095321,10228793,Emily  Zimmerman,True,NORTHEASTERN UNIVERSITY,True,0
1356220,1R21EY029167-01,R21EY029167,7010344,Jeffrey W Ruberti,True,NORTHEASTERN UNIVERSITY,True,0
1356226,1R21AG060401-01,R21AG060401,2090576,JEANNE M MADDEN,True,NORTHEASTERN UNIVERSITY,True,0
1356637,1R21DC016086-01A1,R21DC016086,6986266,JOSEPH P CULVER,False,WASHINGTON UNIVERSITY,False,0
1356637,1R21DC016086-01A1,R21DC016086,7015843,Jonathan E Peelle,True,WASHINGTON UNIVERSITY,False,1
1356663,1R36HS025662-01A1,R36HS025662,14307085,Brianne  Olivieri-Mui,True,NORTHEASTERN UNIVERSITY,True,0
1357826,1U01HL146327-01,U01HL146327,9629087,Genevieve Fridlund Dunton,True,UNIVERSITY OF SOUTHERN CALIFORNIA,False,0
1357826,1U01HL146327-01,U01HL146327,7667301,STEPHEN S INTILLE,False,UNIVERSITY OF SOUTHERN CALIFORNIA,False,1
1357896,1R21DA046776-01,R21DA046776,1974741,JAMES C BENNEYAN,True,NORTHEASTERN UNIVERSITY,True,0
1358046,1R01HD091439-01A1,R01HD091439,6706361,Konstantin  Khrapko,False,NORTHEASTERN UNIVERSITY,True,0
1358046,1R01HD091439-01A1,R01HD091439,1894965,Jonathan Lee Tilly,True,NORTHEASTERN UNIVERSITY,True,1
1358046,1R01HD091439-01A1,R01HD091439,9647638,Dori Cousins Woods,False,NORTHEASTERN UNIVERSITY,True,2
1358320,1R01EB026998-01,R01EB026998,8876535,Qianqian  Fang,True,NORTHEASTERN UNIVERSITY,True,0
1359433,7R01AA027097-03,R01AA027097,10310637,Mohammad Abbas Yaseen,True,NORTHEASTERN UNIVERSITY,True,0
1360132,1R01HD094054-01,R01HD094054,6062879,CHARLES H HILLMAN,True,NORTHEASTERN UNIVERSITY,True,0
1360436,1R21DK113344-01A1,R21DK113344,10726644,Idia Binitie Thurston,True,UNIVERSITY OF MEMPHIS,False,0
1360610,7K01AG056554-03,K01AG056554,10895061,Tovah  Day,True,NORTHEASTERN UNIVERSITY,True,0
1364713,1R01AI141966-01,R01AI141966,2419436,Kim  Lewis,True,NORTHEASTERN UNIVERSITY,True,0
1364713,1R01AI141966-01,R01AI141966,8535386,Johan  Paulsson,False,NORTHEASTERN UNIVERSITY,True,1
1369738,1R01EY029713-01,R01EY029713,8872416,Peter John Bex,True,NORTHEASTERN UNIVERSITY,True,0
1370818,1R01HL144615-01,R01HL144615,8581396,Leigh Daniel Plant,True,NORTHEASTERN UNIVERSITY,True,0
1371702,1R21AI141227-01,R21AI141227,1922603,MICHAEL P POLLASTRI,True,NORTHEASTERN UNIVERSITY,True,0
1371891,1R21AI140212-01A1,R21AI140212,1873165,JAMES E KIRBY,False,NORTHEASTERN UNIVERSITY,True,0
1371891,1R21AI140212-01A1,R21AI140212,8660324,Roman  Manetsch,True,NORTHEASTERN UNIVERSITY,True,1
1372706,1R01HD095932-01A1,R01HD095932,8537090,Christie Jade Rizzo,True,NORTHEASTERN UNIVERSITY,True,0
1372820,1R13ES030609-01,R13ES030609,1911156,Philip M. Brown,True,NORTHEASTERN UNIVERSITY,True,0
1374512,1R01AI144464-01,R01AI144464,7353927,DENNIS E KYLE,False,NORTHEASTERN UNIVERSITY,True,0
1374512,1R01AI144464-01,R01AI144464,8660324,Roman  Manetsch,True,NORTHEASTERN UNIVERSITY,True,1
1375437,1R03ES029190-01A1,R03ES029190,1950357,CHANGYAN  CHEN,True,NORTHEASTERN UNIVERSITY,True,0
1376415,1R21AA026918-01A1,R21AA026918,7261471,Robert F. Leeman,True,UNIVERSITY OF FLORIDA,False,0
1391830,1R13AI147353-01,R13AI147353,6877717,MARK C WILLIAMS,True,NORTHEASTERN UNIVERSITY,True,0
1392549,1R21MH120546-01,R21MH120546,6600278,REBECCA M SHANSKY,True,NORTHEASTERN UNIVERSITY,True,0
1471782,1R21EB028385-01,R21EB028385,14585784,Ambika Goel Bajpayee,True,NORTHEASTERN UNIVERSITY,True,0
1473206,1R21HL148747-01,R21HL148747,12154383,Chiara  Bellini,True,NORTHEASTERN UNIVERSITY,True,0
1473868,1R21MH120534-01,R21MH120534,10563600,Sara  Lopez-Pintado,True,NORTHEASTERN UNIVERSITY,True,0
1474193,1R01HD097126-01A1,R01HD097126,8553293,Christopher D. Houck,True,RHODE ISLAND HOSPITAL,False,0
1474193,1R01HD097126-01A1,R01HD097126,8537090,Christie Jade Rizzo,False,RHODE ISLAND HOSPITAL,False,1
1474344,5R01DA041435-04,R01DA041435,6274976,Alexandros  Makriyannis,True,UNIVERSITY OF SOUTHERN CALIFORNIA,False,0
1474344,5R01DA041435-04,R01DA041435,1901104,RAYMOND C STEVENS,False,UNIVERSITY OF SOUTHERN CALIFORNIA,False,1
1474912,1U01FD006721-01,U01FD006721,78930354,Jie  Shen,True,UNIVERSITY OF RHODE ISLAND,False,0
1476404,7R21DC017576-03,R21DC017576,11897178,Zhenghan  Qi,True,NORTHEASTERN UNIVERSITY,True,0
1476807,2R42CA224646-02,R42CA224646,7949694,SRINIVAS  SRIDHAR,True,"THERANANO, LLC",False,0
1477084,1R21DK118449-01A1,R21DK118449,7949694,SRINIVAS  SRIDHAR,True,NORTHEASTERN UNIVERSITY,True,0
1477615,1R56AG059265-01A1,R56AG059265,7015843,Jonathan E Peelle,True,WASHINGTON UNIVERSITY,False,0
1478293,1R21HS027228-01,R21HS027228,12078924,Enrico  Bertini,False,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,False,0
1478293,1R21HS027228-01,R21HS027228,6100294,HEATHER T GOLD,True,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,False,1
1478690,7R56AG058849-02,R56AG058849,10310637,Mohammad Abbas Yaseen,True,NORTHEASTERN UNIVERSITY,True,0
1478774,4R00EY028229-03,R00EY028229,11772548,Jonathan Samir Matthis,True,NORTHEASTERN UNIVERSITY,True,0
1479537,7R01GM129437-04,R01GM129437,8818005,Allison Marie Dennis,True,NORTHEASTERN UNIVERSITY,True,0
1479685,1R15NS109957-01A1,R15NS109957,1947842,PHILIP A. ALLEN,True,UNIVERSITY OF AKRON,False,0
1480127,1R18HS027282-01,R18HS027282,1974741,JAMES C BENNEYAN,False,HARVARD MEDICAL SCHOOL,False,0
1480127,1R18HS027282-01,R18HS027282,6605476,RUSSELL SCOTT PHILLIPS,True,HARVARD MEDICAL SCHOOL,False,1
1480127,1R18HS027282-01,R18HS027282,9348686,Gordon David Schiff,False,HARVARD MEDICAL SCHOOL,False,2
1484932,1R01CA233978-01A1,R01CA233978,6277680,JOHN R ENGEN,True,NORTHEASTERN UNIVERSITY,True,0
1484932,1R01CA233978-01A1,R01CA233978,1902271,Loren David Walensky,False,NORTHEASTERN UNIVERSITY,True,1
1485119,7R01GM137410-05,R01GM137410,14297315,Alina Ionica  Lungeanu,True,NORTHEASTERN UNIVERSITY,True,0
1485119,7R01GM137410-05,R01GM137410,9086276,Griffin M Weber,False,NORTHEASTERN UNIVERSITY,True,1
1485405,1R01AI149612-01,R01AI149612,2419436,Kim  Lewis,True,NORTHEASTERN UNIVERSITY,True,0
1486808,1R21MH122914-01,R21MH122914,6600278,REBECCA M SHANSKY,True,NORTHEASTERN UNIVERSITY,True,0
1489371,2P42ES017198-10,P42ES017198,9338949,Akram N Alshawabkeh,True,NORTHEASTERN UNIVERSITY,True,0
1489595,1R21GM135849-01A1,R21GM135849,8818005,Allison Marie Dennis,True,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),False,0
1489905,2P42ES017198-10,P42ES017198,1911156,Philip M. Brown,True,NORTHEASTERN UNIVERSITY,True,0
1490063,2P42ES017198-10,P42ES017198,7008865,DAVID R KAELI,True,NORTHEASTERN UNIVERSITY,True,0
1490321,1R21CA246150-01A1,R21CA246150,1896696,ANAND R ASTHAGIRI,True,NORTHEASTERN UNIVERSITY,True,0
1490839,1R21AG067295-01,R21AG067295,1906958,TODD S BRAVER,True,WASHINGTON UNIVERSITY,False,0
1490839,1R21AG067295-01,R21AG067295,7015843,Jonathan E Peelle,False,WASHINGTON UNIVERSITY,False,1
1491403,1R01HD099174-01A1,R01HD099174,10921541,James R Monaghan,True,NORTHEASTERN UNIVERSITY,True,0
1491426,7R01EY031226-04,R01EY031226,7853388,CHRISTOPHER S GREEN,False,NORTHEASTERN UNIVERSITY,True,0
1491426,7R01EY031226-04,R01EY031226,8539970,Aaron R Seitz,True,NORTHEASTERN UNIVERSITY,True,1
1491638,1R01CA226855-01A1,R01CA226855,9757056,Bryan Quilty Spring,True,NORTHEASTERN UNIVERSITY,True,0
1492122,2P42ES017198-10,P42ES017198,9338949,Akram N Alshawabkeh,True,NORTHEASTERN UNIVERSITY,True,0
1492316,2P42ES017198-10,P42ES017198,8861454,Thomas Clair Sheahan,True,NORTHEASTERN UNIVERSITY,True,0
1492504,1K99AG065524-01,K99AG065524,14091857,Seungmoon  Song,True,STANFORD UNIVERSITY,False,0
1493323,2R25ES025496-06,R25ES025496,8861454,Thomas Clair Sheahan,True,NORTHEASTERN UNIVERSITY,True,0
1493565,1R01AI148235-01A1,R01AI148235,1867020,JULIA R KOEHLER,True,BOSTON CHILDREN'S HOSPITAL,False,0
1493565,1R01AI148235-01A1,R01AI148235,1922603,MICHAEL P POLLASTRI,False,BOSTON CHILDREN'S HOSPITAL,False,1
1493706,1R01HG011087-01,R01HG011087,10207597,Meni  Wanunu,True,NORTHEASTERN UNIVERSITY,True,0
1496395,7R01AG066630-05,R01AG066630,12164922,Neha Pravin Gothe,True,NORTHEASTERN UNIVERSITY,True,0
1513450,7U01DA050243-05,U01DA050243,9113546,CAMRON D BRYANT,True,NORTHEASTERN UNIVERSITY,True,0
1513534,1R01CA252966-01,R01CA252966,7667301,STEPHEN S INTILLE,True,NORTHEASTERN UNIVERSITY,True,0
1513534,1R01CA252966-01,R01CA252966,10531316,Dinesh  John,False,NORTHEASTERN UNIVERSITY,True,1
1514386,1R03AG065691-01A1,R03AG065691,9774722,Ning  Zhang,True,UNIVERSITY OF MASSACHUSETTS AMHERST,False,0
1514515,1U01AA028963-01,U01AA028963,6274976,Alexandros  Makriyannis,True,NORTHEASTERN UNIVERSITY,True,0
1514702,1R13ES032309-01,R13ES032309,1900772,PENNY J BEUNING,True,NORTHEASTERN UNIVERSITY,True,0
1515282,1R01NS120579-01,R01NS120579,9035515,Aaron Paul Batista,False,NORTHEASTERN UNIVERSITY,True,0
1515282,1R01NS120579-01,R01NS120579,7618869,Dagmar  Sternad,True,NORTHEASTERN UNIVERSITY,True,1
1516897,1U01IP001137-01,U01IP001137,8900222,Alessandro  Vespignani,True,NORTHEASTERN UNIVERSITY,True,0
1517873,1R01MH123803-01,R01MH123803,6600278,REBECCA M SHANSKY,True,NORTHEASTERN UNIVERSITY,True,0
1518073,1R01AR075121-01A1,R01AR075121,14585784,Ambika Goel Bajpayee,True,NORTHEASTERN UNIVERSITY,True,0
1518360,1R21AG068972-01,R21AG068972,1932843,LEE  MAKOWSKI,True,NORTHEASTERN UNIVERSITY,True,0
1518407,1R01HD101246-01A1,R01HD101246,8467367,DAVID M. HAAS,True,INDIANA UNIVERSITY INDIANAPOLIS,False,0
1518407,1R01HD101246-01A1,R01HD101246,10215409,Sriraam  Natarajan,False,INDIANA UNIVERSITY INDIANAPOLIS,False,1
1518407,1R01HD101246-01A1,R01HD101246,8702983,Predrag  Radivojac,False,INDIANA UNIVERSITY INDIANAPOLIS,False,2
1520994,1R35GM136421-01,R35GM136421,7894575,Alexander R. Ivanov,True,NORTHEASTERN UNIVERSITY,True,0
1521783,1R01CA251730-01,R01CA251730,11684857,Ke  Zhang,True,NORTHEASTERN UNIVERSITY,True,0
1575154,7U18DA052509-02,U18DA052509,10312927,ANNA Waclawa SROMEK,True,NORTHEASTERN UNIVERSITY,True,0
1541281,1R21MD015812-01,R21MD015812,8604852,Daniel  Kim,True,NORTHEASTERN UNIVERSITY,True,0
1541402,1R21CA246413-01A1,R21CA246413,9567340,Mark Jonathan Niedre,True,NORTHEASTERN UNIVERSITY,True,0
1541501,1R56MH123147-01A1,R56MH123147,8925462,Heather C Brenhouse,True,NORTHEASTERN UNIVERSITY,True,0
1541501,1R56MH123147-01A1,R56MH123147,8851306,Kuei-Yuan  Tseng,False,NORTHEASTERN UNIVERSITY,True,1
1541731,1K01HL155236-01,K01HL155236,14410594,Benita A Bamgbade,True,NORTHEASTERN UNIVERSITY,True,0
1542025,1R21AG069428-01A1,R21AG069428,11134666,Susanne M Jaeggi,False,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,0
1542025,1R21AG069428-01A1,R21AG069428,8539970,Aaron R Seitz,True,UNIVERSITY OF CALIFORNIA RIVERSIDE,False,1
1542250,1K99CA248720-01A1,K99CA248720,15654822,Briony  Swire-Thompson,True,NORTHEASTERN UNIVERSITY,True,0
1564747,4R33AI141227-03,R33AI141227,1922603,MICHAEL P POLLASTRI,True,NORTHEASTERN UNIVERSITY,True,0
1566385,1R01AI158388-01,R01AI158388,2419436,Kim  Lewis,True,NORTHEASTERN UNIVERSITY,True,0
1567873,1R01MD016882-01,R01MD016882,7854251,TIMOTHY W. BICKMORE,True,NORTHEASTERN UNIVERSITY,True,0
1567873,1R01MD016882-01,R01MD016882,8641729,Michael  Paasche-Orlow,False,NORTHEASTERN UNIVERSITY,True,1
1567873,1R01MD016882-01,R01MD016882,11490011,Andrea G Parker,False,NORTHEASTERN UNIVERSITY,True,2
1569055,1R21NS121736-01,R21NS121736,9706986,Guohao  Dai,True,NORTHEASTERN UNIVERSITY,True,0
1569055,1R21NS121736-01,R21NS121736,14222834,Ryan Alan Koppes,False,NORTHEASTERN UNIVERSITY,True,1
1574724,1K99EY032547-01,K99EY032547,12422659,Amir  Vahabikashi,True,NORTHWESTERN UNIVERSITY,False,0
1576171,1R21HG011689-01,R21HG011689,10207597,Meni  Wanunu,True,NORTHEASTERN UNIVERSITY,True,0
1576675,1R01AI162996-01,R01AI162996,10886129,Edward  Geisinger,True,NORTHEASTERN UNIVERSITY,True,0
1585924,1R13ES033526-01,R13ES033526,1900772,PENNY J BEUNING,True,NORTHEASTERN UNIVERSITY,True,0
1587989,1G13LM013533-01,G13LM013533,8621541,JONATHAN  KAHN,True,NORTHEASTERN UNIVERSITY,True,0
1588394,4R33DA045882-03,R33DA045882,6274976,Alexandros  Makriyannis,True,NORTHEASTERN UNIVERSITY,True,0
1588489,7R21AG074497-03,R21AG074497,8003762,JOAQUIN A ANGUERA,False,NORTHEASTERN UNIVERSITY,True,0
1588489,7R21AG074497-03,R21AG074497,11134666,Susanne M Jaeggi,False,NORTHEASTERN UNIVERSITY,True,1
1588489,7R21AG074497-03,R21AG074497,8539970,Aaron R Seitz,True,NORTHEASTERN UNIVERSITY,True,2
1589729,1S10OD030510-01,S10OD030510,1884646,David A Boas,True,BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),False,0
1589772,1U24NS124027-01,U24NS124027,8876535,Qianqian  Fang,True,NORTHEASTERN UNIVERSITY,True,0
